x1	x2	y
-0.6407338193	0.1380718137	0
-1.1539263229	-0.2713882372	0
-0.7961983460	-0.1784554552	0
-1.0301076317	0.0555776781	0
-1.4794689759	0.3762722887	0
1.0606821529	-1.2565193027	0
-0.7708885470	-0.5375355667	0
-0.5917147220	0.0329211051	0
-0.4612873230	0.8312086716	0
-0.8639377228	0.8004818498	0
-2.6576689378	1.1246196050	0
-0.7347910090	0.7621503459	0
-1.8625824114	-0.5874430169	0
-0.8968060426	-0.0120476071	0
-0.7998402819	0.7668680246	0
-2.2481992552	0.6885940693	0
-0.9941438053	-0.1440955359	0
-2.0402355581	0.3557091247	0
-2.7070320320	0.4584838022	0
-2.0550781545	0.0378004525	0
-1.0842650930	0.8269883548	0
-1.1263282815	-0.4908300837	0
-1.3582222017	0.9000640374	0
-0.6207807764	-0.2726815750	0
-1.1671928669	-1.1081615481	0
-0.7253072583	-1.2443776206	0
-0.4683996209	0.0909492003	0
0.6878298038	-0.7779133103	0
-1.0725930607	1.2715814278	0
-0.1575603063	-0.4922962628	0
-0.8416311126	0.0014137585	0
-0.8006270942	-0.4940416742	0
-1.0631590624	-1.1299936712	0
-0.9044532909	0.3182126699	0
-1.1608098089	-1.1420134367	0
-0.3010024164	0.2577581263	0
-1.5133701988	-0.1984144788	0
-2.0611335110	-0.7250744548	0
-1.3802900500	0.8686246865	0
-1.4521971843	0.4526994199	0
-1.3806470375	0.1753254017	0
-1.0999817184	0.6173442423	0
-1.3781687239	-1.1119453892	0
-1.9771855313	-0.3760941827	0
-1.8832187754	0.2900636980	0
-1.3293478278	1.6791003942	0
-2.2287497740	0.1439904015	0
-1.7975832318	-0.3488874336	0
-0.9000013314	-1.6442858680	0
-0.8325386469	1.3455587705	0
-1.3206292956	0.1837118974	0
-0.2752709206	-0.1159326317	0
-1.4108008889	-1.6091886433	0
-0.5467511156	-0.0800221499	0
-1.7160756185	0.0895173923	0
-1.4127243383	-0.3736537007	0
-0.5712874121	-0.9463792789	0
-0.2594362592	-0.9883133639	0
-1.4686006597	1.3597282937	0
-0.2028398032	0.0690164450	0
-1.6650552933	-0.3742520372	0
-0.9481865282	0.0265329320	0
-1.0642554506	-0.0218018798	0
-1.1515860938	-1.0196329423	0
-1.3652282483	0.6467368708	0
-1.9675584607	-0.1340359876	0
-1.5796535619	0.0787366437	0
-1.2748051577	1.0446750790	0
-0.6417916164	-0.9275849141	0
-0.5253701213	-0.5477615806	0
-1.4079980469	0.2219035572	0
-1.3477179351	0.6313444023	0
-1.5476613166	-0.4376613045	0
-1.4641243098	-0.3999669947	0
-0.2227541972	0.4446261232	0
0.2091129653	1.6034665939	0
-1.7288270028	0.0497938425	0
-1.8316992199	-0.5498504246	0
-1.4455356157	-0.7475213803	0
-1.7437966237	-0.1020244625	0
-1.8603498444	0.5954736834	0
-1.6489497498	1.9866652710	0
-1.3191770062	0.0509241630	0
-1.9159445355	1.2063890515	0
-0.2083934771	0.2099512256	0
-1.9523332152	0.1489639778	0
-1.7929714973	1.0340413233	0
-0.4278129178	0.0674855913	0
-2.7227777530	-0.6953801072	0
-0.5136794400	0.8576382832	0
-0.2156985048	-1.1257231896	0
-0.7867703190	0.7180776960	0
-2.1726203239	-0.0055893364	0
-0.8063641832	-0.2126726775	0
-2.3096762078	-0.2303033423	0
-1.2314398893	-0.1047030014	0
-1.3984344659	-0.3132568977	0
-1.0280765815	0.3128626515	0
-1.2152622284	-0.2896655352	0
-0.9346958333	-1.3582926773	0
-0.6626852267	-0.0003981698	0
-0.9719324382	0.6793417438	0
-2.3808491037	-1.3957113143	0
-0.8063914443	-0.0050323765	0
-0.8796667295	-0.3267731886	0
-0.5302310118	0.6594752503	0
-0.6577728380	-0.1844335717	0
-2.4903614586	0.5439321390	0
-0.1361073753	0.4557716240	0
-1.6220011254	0.4764445849	0
-0.3915136081	1.1022495394	0
-1.6195032685	-0.1601275724	0
-0.4715988652	0.0405950508	0
-1.7900699242	0.2931779867	0
-0.5908244347	0.0621991605	0
-0.8447300089	-0.1829326974	0
0.0453010599	-0.6368855509	0
-1.4152984941	0.0077679311	0
-0.3784856467	-1.0588027225	0
-1.9265197171	-1.4408916460	0
-0.9768809845	-0.7907616268	0
-1.2719179905	0.4676650030	0
-1.4536392083	0.1635410866	0
-1.2116638644	0.4752565899	0
-0.6640337216	-0.4892710087	0
-1.1192547985	0.7380380343	0
-0.7218405475	-0.9878013441	0
-0.5364080231	-0.7669355261	0
-0.0012024297	0.7241472343	0
-0.7950200142	0.1111804098	0
-1.1478081257	0.4797888872	0
-1.2621797579	0.1665730530	0
-0.3834492967	-0.3972572166	0
-1.4357140650	-0.8445439306	0
-1.7526958972	-1.2928707234	0
-0.4839331142	1.2790957393	0
0.0078597613	-1.1498153687	0
-0.4874503464	1.0055810436	0
-1.3230134351	0.0717341661	0
-2.4197947921	0.1886109532	0
-1.7520502969	0.1411632749	0
-2.1039371731	0.3838587318	0
-0.2755601398	-0.5537917911	0
-1.8039256670	-1.5245385138	0
-1.1883828165	-0.4112490148	0
-2.0967363442	0.3203326346	0
-1.3181771083	-0.7606601911	0
-1.3921419087	0.7575267042	0
-0.5736591984	-0.0919423098	0
-0.5622266432	-0.8208887167	0
-0.9771108823	0.1041726189	0
-1.3322245812	0.3079155423	0
-1.5518497880	0.3604976797	0
-0.6097769204	-2.0627435334	0
-0.1583267654	-2.1550016535	0
-1.4356124435	0.7250305481	0
-1.2243555950	-1.0367500507	0
-1.7733888932	0.7261320169	0
-2.3587088836	0.7983172634	0
-1.0389630679	-0.8431508240	0
-1.4123246218	-0.7192862296	0
-0.3874862864	0.5179046710	0
-2.2156304957	-0.2853827238	0
-1.6103644353	0.9146496702	0
-1.9546642417	1.1343612785	0
-1.0235429361	-0.8216116980	0
-1.4789051682	-0.5668301182	0
-1.9012913155	0.0670527156	0
-1.8682674126	-1.5417517317	0
-1.2684718072	-1.2748118420	0
-1.5318580504	-0.6428328173	0
-1.6160427924	1.4148945780	0
-0.9601109983	0.1735035044	0
-2.2561032814	-0.4624217664	0
-0.8477580504	-0.7244513418	0
-0.3579026056	-0.8504349116	0
-1.2024914366	-0.4144010888	0
-0.8838077475	-0.4528948731	0
-1.1915507207	-0.1669691891	0
-1.5192905633	0.3430131639	0
-0.8314339636	-0.0626595216	0
-1.3043800066	0.5632416855	0
-1.1667599930	-0.2168677320	0
-0.9259729699	1.1996679484	0
-1.9477749639	0.5443710296	0
-2.3386741661	0.1536353236	0
0.1137517483	0.3455408274	0
-0.8793498499	-0.3962976199	0
-0.9780463140	-0.1782353261	0
-1.5557693893	-0.2049730134	0
-0.8597233361	-0.5425043918	0
-1.5701273430	-0.9618373588	0
-0.7237156845	0.3856017765	0
-0.8361913289	0.6824786004	0
-0.9378681980	0.2771935921	0
-0.7851544960	-0.0647285685	0
-1.3753477143	1.5656423292	0
0.6804223974	-0.4708466450	1
1.3068912893	0.1780879649	1
0.0066623705	0.7938534069	1
0.9333943770	-0.7855469109	1
1.8405973086	0.4424194395	1
0.1058337824	1.2566580378	1
1.4658400866	-0.0072097425	1
2.1244545010	0.1126405432	1
0.9801422672	-0.4669026897	1
1.4114303913	0.3370091901	1
1.0103804265	-0.5586047079	1
1.0918742810	-0.0493551947	1
0.0570912667	-1.0407284943	1
1.3996237866	-1.8398128715	1
1.1452471765	-0.3380557721	1
1.9250700472	-0.3489347170	1
1.4663257600	-0.2806604687	1
1.0804320907	0.5210221076	1
0.6729237163	0.7046707167	1
0.2973494926	0.2083085967	1
1.6524048046	0.4667169863	1
2.3551311681	-0.5398331183	1
0.0247942121	-0.7031010980	1
1.4670034174	0.3520846833	1
1.0723063775	-0.7940505444	1
1.5422570634	-0.8659970532	1
1.8195011088	2.0205140858	1
1.2591200907	0.4123197169	1
0.6514955152	-1.2800141147	1
0.5738130512	-0.7727936361	1
-0.0231867484	1.2178923946	1
1.1929429368	0.2684796630	1
0.7814881900	-0.1222383147	1
1.6820403282	-0.0228657959	1
1.3752572823	-0.1385959681	1
0.7580613708	-0.9948385470	1
-0.3984797735	-0.1849521939	1
1.0399491940	-0.9094312704	1
0.9756225892	0.0380088018	1
-0.5245278814	-0.6470908523	1
1.2879790610	0.2736918523	1
0.1842286433	0.1120396910	1
1.7229510822	0.5494735588	1
0.9326227739	-0.3309092246	1
0.5549862474	0.3307985409	1
1.1379593424	0.4450558408	1
1.0932488675	0.5789535415	1
1.0668870215	0.5548587123	1
1.6157646861	-0.5688862359	1
-0.2785509169	1.0914142652	1
1.1814851289	-1.2123246030	1
0.4952533930	0.5457975464	1
0.8022386162	-0.3620821020	1
1.9905730631	-0.7405438431	1
0.4356203483	0.1494728100	1
1.2760933302	0.3509675254	1
1.6443426006	0.1404162893	1
1.3460467018	-0.1832886250	1
1.0443343954	0.0760381479	1
1.1520973505	0.5462681367	1
1.3925472762	0.0312661426	1
0.4278615292	0.0478508055	1
0.9801884343	0.1366000051	1
2.5602490075	-0.3703632835	1
1.2986034290	0.7555167732	1
1.0692978180	1.6531061371	1
0.7326858533	0.2291656868	1
0.4351590409	-0.2485655240	1
1.1760228561	0.5984273414	1
1.2256341210	0.8903286483	1
0.9328493849	-0.2348786199	1
2.9120062056	0.2787681153	1
0.4912497199	-0.4909186142	1
0.3334246399	0.6622545426	1
0.7423463453	0.0900588702	1
0.9550925856	0.5172432420	1
0.4012615100	-0.7605444572	1
1.1586021469	0.4249423854	1
1.2351358536	-0.5723702209	1
1.4790541260	-0.5259891058	1
0.6312164876	-0.6674759385	1
1.9200578917	0.4478966670	1
1.4277949185	0.8819116535	1
2.9888433565	-1.2086053687	1
0.4778889126	-0.4357015804	1
0.3983796754	-0.7619664217	1
0.7881132864	-0.8602687371	1
1.2369107301	0.0365562337	1
1.3401386308	0.3590182312	1
1.4263902352	-0.2640399914	1
2.4998748839	0.1657678322	1
-0.3169755984	-0.7087866871	1
-0.2307214662	0.0122574338	1
0.9138707001	-0.3312269875	1
2.4219394905	0.3881895130	1
1.5134290752	-0.6583683771	1
0.2934978720	0.0260254180	1
1.1223345216	-1.3126104971	1
0.8725036814	0.0099504652	1
0.8478665659	-0.5751538763	1
0.6184910142	-0.1250583351	1
1.0642053124	0.4276522292	1
1.7642807520	-0.2081352713	1
0.6774488604	0.3094692946	1
1.4319325826	-0.3070260708	1
1.5588925874	0.6926714375	1
1.9133602590	1.2574627723	1
0.3873512730	0.0098275181	1
1.0079745358	-0.0693484854	1
0.5409017868	-1.0504509664	1
1.0655342648	-0.5433094972	1
1.0608065734	-0.5614735729	1
0.2224241267	0.1656739594	1
1.1067176350	0.4096142101	1
2.5456390920	0.1960733079	1
1.3430046069	-0.7619509228	1
0.0900190220	1.1192294353	1
0.3470011853	-0.7381799321	1
0.9723528877	-0.0637756671	1
0.3618315292	-0.2156486310	1
1.8692999066	-0.5699235464	1
0.0145247356	0.6665143412	1
1.3481064848	-0.4387729245	1
-0.1187610261	-0.5265282248	1
0.9613181217	0.8242546394	1
0.2670258563	-0.0597645814	1
1.4773993673	-1.6838102840	1
1.7309972096	-0.8361188180	1
1.2347562647	0.1744313279	1
1.7669183922	0.3895623657	1
-0.6809982276	-0.5549227274	1
1.0977257842	-0.1378715997	1
1.3377217858	0.5581664444	1
1.4302403489	-0.1515152649	1
-0.3055574209	-0.3220738798	1
1.2944167410	-0.7710626468	1
1.4463786425	0.6423310605	1
1.0897084992	-2.1664195195	1
0.0962550518	1.3337371446	1
0.6135394204	-1.4030011279	1
1.8734518047	0.0094438293	1
1.7813109125	0.1958393574	1
1.3242502748	0.2566863007	1
1.4931987152	1.6103865139	1
1.6866051647	-1.1174686482	1
1.3158373863	0.8071487917	1
1.8504378960	-0.3016552764	1
1.8237401169	0.6560129419	1
2.8190445244	-0.5303313136	1
0.6412136116	-0.2164588550	1
0.6533605934	-0.6293397076	1
-0.9535065843	-0.3073789456	1
1.2611755887	-0.3487605116	1
2.3685211591	0.0094581279	1
1.9128953996	0.1848521466	1
1.5843582128	0.1974535964	1
1.9678768952	0.0395550938	1
1.3508103170	0.2590365016	1
0.7961513976	0.2863657440	1
2.5799496665	-0.1911995114	1
1.2966064702	0.8893840254	1
1.8062808272	0.0082847584	1
-0.6853103141	0.3653640669	1
-0.5694052989	1.0394025839	1
1.1198361236	0.7068762784	1
0.3621110968	-1.0977885622	1
1.1843811933	-0.0237612203	1
0.6524281486	0.0598645657	1
2.9568726858	0.5900986736	1
1.7421075811	0.5967534989	1
2.0461377144	-0.1344009688	1
-0.4529356544	-0.1333505335	1
1.5739838251	-0.6857524358	1
0.8752904404	-0.4891550763	1
2.0620950695	0.5299461378	1
1.4607087911	0.4395385037	1
0.9736608009	0.1396933870	1
0.1619479461	-1.5460479498	1
1.1061233850	0.2290957072	1
1.8550791766	1.1111022111	1
2.1101565752	-0.7057092506	1
0.7509110050	0.3396476379	1
2.7903269669	1.0465881838	1
1.7915333241	-0.2742074930	1
0.3754835517	0.5578421141	1
0.2217149563	-0.1685999607	1
0.9188397339	1.1263589401	1
0.7491911318	-1.7248099604	1
1.3566962311	-0.4942830925	1
1.0301446865	-0.0613094819	1
0.8064620485	0.5588551848	1
-0.0838991501	-0.3655842644	1
1.4836878470	-0.4342235089	1
-0.1375981337	0.4727400168	1
1.7941478291	-0.0318164164	1
-0.3865272195	0.4991959952	1
-0.1737179770	0.2183540627	1
0.3724683115	-0.8201302241	1
0.6875224302	-0.1296109451	1
0.5444759777	0.4162760801	1
0.6845813176	0.6930996122	1
1.1988194521	-0.4932474310	1
0.3876880360	-1.1649558050	1
1.2055794016	-0.2507312592	1
-0.6773955442	-0.3788076193	1
0.3628727278	1.1141723104	1
-0.2040463033	-1.0191889246	1
1.7848670616	0.9593764291	1
0.4732175122	-0.4469521716	1
1.4357442277	-1.6455080469	1
-0.3160626754	-0.1985084914	1
2.0959381294	-0.3081077001	1
1.0713730899	0.8017100831	1
2.4897924821	-0.4078934671	1
0.9880946385	1.2883876027	1
-0.0763574298	0.7266095432	1
0.2799421817	0.0724589057	1
0.8284424263	-0.6774164993	1
0.3048419604	0.1954544714	1
1.7039526099	-0.0917373490	1
1.0495774900	0.4038810555	1
0.3129617769	0.5230415887	1
1.5793630600	1.8410418115	1
0.7340541764	-0.3239127483	1
1.5437409823	0.5791941123	1
0.6216362453	-0.2850790628	1
1.3826372852	-0.5851904286	1
0.7097086332	0.0633516534	1
1.7042349977	-0.4275157814	1
-0.3027625467	-1.3552390661	1
0.1094604802	-0.9285497984	1
0.8906736841	-0.8406652186	1
0.5030772024	-0.5473613785	1
0.6885139044	0.9351517810	1
1.4680676293	0.0114052189	1
0.6740051907	-0.3063417493	1
1.2317517514	0.4130699131	1
0.3582175067	0.0257957897	1
-0.4365719738	0.1497042525	1
1.5389208973	-0.1980384253	1
2.2844785572	-0.6231296820	1
1.1537535922	-0.0253319213	1
0.9290788392	-0.0808379802	1
1.0757346930	0.5995973777	1
1.9742066354	-0.0015911631	1
1.5765155234	-0.4962241665	1
1.5416122947	-0.5388093737	1
1.7712130368	1.5631591552	1
0.9136736549	-1.5503623704	1
0.6124539123	0.8710672610	1
1.3910843466	0.1760084936	1
1.7132362345	0.3425603121	1
1.8610617377	0.6501307165	1
2.0760047091	0.2537071440	1
1.6401150615	-0.2171716361	1
0.5747029815	1.2068669725	1
1.1528797928	0.5691365062	1
1.0874974033	-0.4147291940	1
1.0077660778	1.0154011077	1
1.3926140217	-1.2101942771	1
0.8477991851	1.2602720269	1
0.8488227892	-1.2731306923	1
2.3385877040	0.4825243711	1
0.9504934328	-0.2626319998	1
1.7653383892	-0.3832401376	1
1.8119399043	0.3833899633	1
1.1730162487	0.1028945056	1
0.8762789147	0.7393792197	1
0.3881102154	-1.1468742558	1
1.4344747775	0.4463529023	1
1.3395817755	0.2883074950	1
0.7733437248	0.5568343603	1
0.9677855396	-0.3444413021	1
0.7794595381	1.4288080333	1
-0.2268133528	0.3534035577	1
-0.1873103697	-0.0765325275	1
0.6933790647	-1.4743376475	1
1.2750911183	-0.2687274909	1
-0.4843630399	0.5936642903	1
2.0147025995	1.0536770272	1
1.2538205333	0.0325680221	1
1.9391485531	1.1896248418	1
1.8015541167	-0.6657676233	1
1.1423723111	0.3107848461	1
-0.2795924301	0.3318881052	1
2.6072479337	0.4525032024	1
2.0418603814	0.1293402461	1
0.9482268266	0.2695995854	1
0.4231234449	-0.6814919704	1
1.8954125394	0.9703925768	1
0.2991820034	0.6844785189	1
0.9385100116	0.2402809473	1
1.3254237208	0.7031119589	1
1.0584906015	0.9971351094	1
1.2187879172	0.4413649318	1
0.4107943710	1.5264024247	1
1.3322163892	0.5041653144	1
-0.1371590925	-0.5817381794	1
1.8753159500	0.2028626552	1
-0.3532466282	0.7341818496	1
0.6154874915	0.9979518111	1
0.9378907960	0.1447494858	1
1.8336467772	-0.6346233658	1
0.2979512895	-0.1389453656	1
1.5848994958	-0.9410723302	1
-0.1794785768	0.5824586533	1
0.5736299463	-0.2773456735	1
-0.3129632266	-0.4801108775	1
0.9946491132	0.6578764922	1
0.4546579196	1.1719418936	1
0.5159457932	-0.4830188451	1
2.0870759501	0.1495249077	1
0.6096595707	-0.1096956890	1
1.9567675021	1.0367619564	1
0.4224400041	-0.0300052349	1
1.0637505042	-0.6973770700	1
0.9606247217	0.0037638307	1
1.8062498545	0.8537784253	1
0.7672138020	-0.1512877189	1
1.4697255915	-0.4137907205	1
1.4162314430	-0.0621592733	1
0.3145316920	-0.6765857282	1
2.0232250167	-0.1106066886	1
2.1599055033	-0.3631956830	1
1.2059131724	1.6918779360	1
0.2523146625	-1.3419575023	1
1.9097566064	-0.5846423252	1
0.9853583895	-0.4143067398	1
1.1896197209	-0.6721305979	1
0.8727631437	0.3180674677	1
0.2870179490	-0.4950341648	1
0.7543632427	-1.0103250826	1
0.7012042636	0.0840018389	1
0.7174762340	-0.1918921584	1
0.9859273935	-0.4636806490	1
1.4886550265	1.0153898697	1
0.6716334756	0.3430869597	1
0.8305650845	0.2584385801	1
2.1071733244	0.3596766122	1
-0.2539934462	0.3210233896	1
1.8717663132	-0.1566921545	1
1.7040201230	-0.4879853790	1
-0.0504348134	0.0998215705	1
-0.2420166002	-0.1695437091	1
1.9099348902	-1.3504063011	1
0.0952591391	-0.7297569990	1
0.9552260978	-0.2586008191	1
1.9893388233	0.6748261751	1
1.3502108587	0.1029761828	1
1.2780554419	-0.6095135687	1
1.6061392539	-0.7863340332	1
1.5907007372	0.8387294067	1
1.1491037900	-0.1246014489	1
1.2830618507	-2.0233990440	1
1.2137288360	-0.0801533805	1
0.9642005179	0.4995939310	1
0.9471303885	-0.8062480003	1
0.9000132126	0.0477689409	1
1.0812705483	0.1144942826	1
1.7349448998	-0.7679423971	1
1.1242389840	0.9121180371	1
-0.2265555522	0.1270293862	1
0.5860748917	-0.2621318267	1
0.3602044788	-0.1198904608	1
2.3019643309	-0.8940872827	1
0.1729608359	-0.9206067632	1
2.2214691844	-0.3269235410	1
0.9818704466	-0.2848105490	1
0.3321921784	-0.1662766168	1
2.7382407234	0.9843427881	1
0.3968818851	0.4579040396	1
0.4120246087	-1.2560816033	1
1.7209030834	0.8203095187	1
1.7396706402	-0.3322449040	1
0.8820717475	0.5301643073	1
1.2768295028	-0.2783437253	1
-0.1448566632	0.0805219220	1
1.7629750329	-0.8468228002	1
1.4516710903	0.2344353809	1
1.5304349238	0.6165797889	1
0.5089389181	-1.1433629568	1
0.6227447255	0.6287079556	1
0.6167453644	-0.4907627407	1
-0.2878891777	1.2393089709	1
1.5838677152	0.5443986692	1
1.6842851833	0.4077943932	1
0.8272334097	-0.1157987085	1
0.6976663384	1.8630430541	1
1.3930891671	-0.3279564372	1
1.3291559256	-0.7147922667	1
2.0638469031	-0.4674464405	1
1.3543209074	0.7537600106	1
1.2720724468	0.0668003718	1
1.0076382275	-0.0399098823	1
0.5922125878	-0.3178327812	1
2.0462283866	-0.0767469890	1
0.4443581293	-0.3650775319	1
1.7780795701	0.4777260317	1
1.3962125616	-0.1820949860	1
1.4054284907	-0.4550664356	1
0.8164251579	0.6857553295	1
1.6182076754	-0.6943151106	1
0.3950514437	0.0768640294	1
2.2205599074	-1.3545091176	1
1.1968111090	-0.9730095710	1
0.5514602530	-0.2576898057	1
0.7026556988	-0.3774507287	1
1.0050961613	-0.3784828408	1
-0.0341135340	0.5514510915	1
1.5323610148	0.5962142723	1
-0.0894638103	0.2113670527	1
1.4779892329	-0.7291699754	1
1.0064864660	-0.0822129333	1
2.3025972226	1.3608241981	1
-0.1768776920	1.7634726975	1
0.3528376863	0.6934407365	1
1.6862457034	-0.7040593114	1
1.3487930020	-0.0760378398	1
1.3919705053	0.1631099492	1
1.8459397627	0.0533155283	1
0.8812951071	0.7750344518	1
1.4104019225	0.5174702137	1
0.5300662574	-0.7391124008	1
0.5985598227	-0.4389870117	1
1.5559268342	0.6901249403	1
0.8903063203	1.0118125415	1
1.9676539882	0.1721090243	1
0.4188347549	1.1139595117	1
0.9568542173	0.0892122659	1
0.7598629835	-0.6291767736	1
-0.0384849003	0.4475054832	1
0.4460518024	2.1634152793	1
0.2320300049	-0.8891036746	1
1.3607225452	1.0813879315	1
1.0456717844	0.4046364958	1
-0.3035848803	-0.4790730083	1
0.2408390375	-1.3399997712	1
1.0827175167	-1.5859186203	1
0.0650662663	-0.3798533746	1
0.4121921483	0.2803031400	1
1.2160778259	0.6320111543	1
1.5320156395	0.8066764594	1
0.9986434863	0.2145835034	1
1.3616948073	0.1001664113	1
0.7191412100	-0.2350723704	1
0.4218989125	0.2981281195	1
0.9335212329	-0.4689346562	1
0.5317221974	-0.8558811484	1
1.6921453501	0.0555910872	1
0.3899082554	0.5717295967	1
0.6037028461	-0.9945461311	1
1.7221132058	-0.3797849235	1
0.7108646805	0.0291186716	1
1.8079325875	0.0141685042	1
0.1520961487	0.3845791177	1
0.6570604772	1.3349638426	1
0.9992082370	-1.5804087568	1
1.2526951952	1.3750382856	1
2.1143439226	1.2946801936	1
0.2789206577	0.6449891447	1
0.4894727650	0.1585965553	1
0.0998867055	-0.4556990415	1
0.5218213745	0.6353745319	1
1.5661939208	0.1957411078	1
0.0451078578	-0.2203623570	1
0.4724159754	0.6149536250	1
1.8331024989	0.7469774114	1
0.4659792272	-1.9371424481	1
-0.2494307403	1.0052420765	1
0.7162699114	-0.5308424684	1
2.1615362327	0.8946031767	1
1.0172878571	-0.2074673153	1
0.9065903366	0.1606283552	1
2.1314042828	0.2987295805	1
1.5133800526	0.8267988232	1
0.1729141679	0.5337679630	1
0.7917084361	-1.7791479750	1
-0.5048431147	-0.7199178672	1
1.3756315473	0.0804684443	1
1.1303669489	1.3795253663	1
0.1026181274	-0.0193983108	1
1.2152684226	-0.5206237135	1
1.0200300335	-1.1313350237	1
1.9969542471	-0.4819742722	1
2.4364168318	-0.0229628147	1
1.7269436475	-0.0376908201	1
0.9782608277	-0.4129711019	1
1.0842333383	0.2248590332	1
0.4454454901	-0.0884197544	1
0.5685949546	1.6261080581	1
0.9365507641	1.0926441330	1
0.8616741233	0.1833440496	1
0.0656545045	-0.3161280614	1
1.1488704934	1.1214740639	1
1.1569655274	0.9784380507	1
1.4530638987	1.1507465228	1
0.9582508478	1.6901426872	1
0.6567730534	-0.5419703605	1
0.1443634244	1.6482833524	1
1.5794369354	-0.2362590363	1
1.8831924188	0.4862718075	1
2.3902620677	-1.0944830922	1
0.8123620680	-0.3270520070	1
-0.3956044044	0.7497645568	1
0.8088007618	0.5229982406	1
2.6686107368	-0.2497810099	1
0.7021998700	0.0839082391	1
1.6980892980	-0.4007266232	1
0.5538427760	0.7475457020	1
1.2677384335	-1.4458412205	1
0.1335171490	1.0615340595	1
1.2842062145	-0.5389539114	1
0.8795021758	0.0093597411	1
1.5202420482	-0.9604372571	1
0.4053591614	0.1930088652	1
0.9294062911	0.4043655059	1
0.1306069818	0.2525281087	1
1.7718661795	0.3442326959	1
1.0983668545	-0.0677999456	1
0.4096710886	-0.0509106930	1
1.8907465509	-0.0841658642	1
0.3708135652	-0.3480712545	1
1.1420226072	-0.2641142803	1
1.3431612424	0.3697063687	1
1.6286060352	1.0066085563	1
1.7041784571	-0.6606067775	1
0.3611046658	-0.0535785248	1
0.6809708454	-0.8049185478	1
0.6876767371	-0.3355313131	1
0.5249319073	-0.2232968871	1
1.8332905876	0.1408825700	1
2.7478329595	0.1205674946	1
0.7948925243	0.0029223894	1
1.1813672173	0.3077710247	1
2.4684566611	-0.5977318331	1
1.6074372931	0.1469018564	1
-0.1109338677	0.5449663351	1
1.8963452158	-0.6061152478	1
0.9936828014	-1.2200096986	1
0.1098894162	0.7410688212	1
0.6701937257	-0.7840421026	1
1.1622529797	-0.3694013728	1
0.6670788131	0.5227824463	1
0.1785304640	-0.6401898813	1
1.1089510073	0.6854762368	1
1.8755115454	-0.4702696524	1
1.6628256098	-0.5544723331	1
2.2913250131	-0.8016971804	1
1.9393763758	-0.4642057779	1
2.4235802204	0.4181268972	1
0.2815678223	-0.3692783703	1
1.5523785275	0.7443320059	1
0.9499965256	0.0315781733	1
1.5362365719	0.0931955615	1
0.0853539425	-0.5748594458	1
1.1662549062	0.8594758591	1
2.1426721304	0.5512105396	1
1.2031452453	0.5294913766	1
0.5285359525	-0.1083506511	1
0.4172515784	-0.8829943680	1
1.2358547680	0.1311777171	1
1.4862437349	0.3861593789	1
1.1715754097	0.3935874188	1
0.9698184932	0.2919583055	1
0.4865383687	0.2614215671	1
1.4726426779	-0.4735362790	1
1.0366508287	-0.4409535633	1
0.6277035446	-0.7954451753	1
1.8950380330	0.7535532137	1
1.3800231228	1.3945531314	1
0.8661830846	2.1437797627	1
0.8391124075	0.1804489495	1
0.7187285396	0.2632739283	1
1.5908689820	-0.0805510540	1
2.2563306522	0.1691040809	1
1.1912620507	-0.6427584339	1
1.2959235335	-0.0947715567	1
0.5699095628	-0.5490503194	1
2.8892220036	-0.1863065503	1
-0.0302442711	-0.4937171289	1
0.9635360310	0.3865519658	1
1.3923003827	0.4784387378	1
0.5440149043	0.2407277462	1
0.3805324122	-0.4381537552	1
0.3510817610	-0.8403178178	1
1.7525097462	0.4869220034	1
1.6906067061	0.0277985356	1
1.5492859915	-1.2454196817	1
1.6102950368	0.1252426329	1
1.4434334508	0.2687170518	1
0.3020466068	-1.0592740837	1
0.4965016705	0.3994568404	1
1.4879683193	-0.9672812606	1
0.3062579842	-0.5114048579	1
0.7473471689	-0.9631153788	1
-0.0055424470	-0.5811253111	1
1.0609906725	-0.8348062635	1
0.9181145528	0.7485098745	1
0.0795027201	-0.1459791957	1
1.7246124355	-0.2957604152	1
0.5943542714	0.8227157802	1
0.7834824335	0.7809959221	1
1.3033243370	-0.2424277790	1
1.3391924271	0.2265920243	1
1.7218731655	-0.3877388483	1
1.0291370892	-0.0434981542	1
1.4979079259	-0.7249111603	1
1.7191113671	0.3297442371	1
0.0687933501	0.8543708374	1
2.5797423672	0.7084035935	1
2.0090306056	0.0603666829	1
-0.1748613957	-1.3039900763	1
1.1803702430	-0.4185922293	1
0.3532969117	-0.0443686057	1
1.4352845314	-1.0272547127	1
0.6825955908	1.0676397987	1
0.2396562946	0.6150140335	1
0.6572435915	0.3859344687	1
1.7759277215	0.5241653642	1
1.6428729199	-0.8142995966	1
1.7874763306	-0.6029450836	1
1.1835237424	0.1826076300	1
1.3430334511	0.2382643506	1
0.4033362422	-0.9545004009	1
1.6168436672	0.1314048899	1
1.8127321584	-0.0316309611	1
0.0063987519	0.6831568489	1
0.7381084304	0.2418329639	1
0.5421770476	1.1626968896	1
0.3801750687	-0.2385988673	1
1.0759777063	-0.7722895298	1
1.2337126000	1.1397928293	1
0.6531908803	0.2794081669	1
-0.9441444059	-0.0275271016	1
0.7786456768	-0.5787652050	1
1.7647009606	-0.2306891196	1
